id,steady_timestamp,uct_timestamp,HMS,dominant,neutral,happy,surprise,disgust,fear,sad,angry
48,608624656000,1684324023,"19494 days, 11:47:03",sad,27.980822324752808,0.009183835936710238,0.006305261922534555,0.003793412179220468,11.587285250425339,42.12409257888794,18.288514018058777
49,608624750000,1684324023,"19494 days, 11:47:03",neutral,64.64380025863647,0.6252544466406107,0.07091858424246311,0.0050671260396484286,4.837288707494736,22.245362401008606,7.572314888238907
50,608624843000,1684324023,"19494 days, 11:47:03",sad,26.392835544685788,0.010097970992829918,0.016958981562172657,0.00405831463643282,11.448558294601238,47.97110235346584,14.15639539437239
51,608624953000,1684324023,"19494 days, 11:47:03",neutral,68.83141994476318,0.6134926807135344,0.09169591357931495,0.005409857840277255,8.562108129262924,16.50363653898239,5.39223812520504
52,608625046000,1684324023,"19494 days, 11:47:03",sad,22.283494310587304,0.2895098119309433,0.06737392797314691,0.024750571194138895,30.59693161230872,42.504831701805095,4.233110575861369
53,608625140000,1684324023,"19494 days, 11:47:03",sad,32.18048810958862,0.34852735698223114,0.03977406304329634,0.0010439201105327811,18.34593266248703,48.15143644809723,0.9327969513833523
54,608625250000,1684324023,"19494 days, 11:47:03",neutral,55.58469295501709,0.22686165757477283,0.018100853776559234,0.0024799386665108614,3.1780190765857697,26.719635725021362,14.2702117562294
55,608625343000,1684324024,"19494 days, 11:47:04",sad,30.66714107990265,0.025484702200628817,0.0016874095308594406,0.0038901373045518994,3.354915603995323,43.72468888759613,22.222186625003815
56,608625453000,1684324024,"19494 days, 11:47:04",neutral,61.192333698272705,0.16464564250782132,0.0291790027404204,0.004185253419564106,4.938478022813797,23.958857357501984,9.712322056293488
57,608625546000,1684324024,"19494 days, 11:47:04",neutral,47.52907454967499,0.04523046955000609,0.011302679195068777,0.0027825650249724276,6.2811315059661865,34.686413407325745,11.444064974784851
58,608625656000,1684324024,"19494 days, 11:47:04",neutral,62.03898643982572,0.28014275165435654,0.05416735593842197,0.002372632196979205,4.192296660864751,18.49472600284505,14.937303669774094
59,608625750000,1684324024,"19494 days, 11:47:04",neutral,37.96193229925229,0.03210299665070305,0.008257045320655127,0.0022297222550397033,3.855308002549887,35.16762764260934,22.97254490688711
60,608625859000,1684324024,"19494 days, 11:47:04",neutral,56.45434260368347,0.11700919130817056,0.03500322054605931,0.002511454113118816,7.570761442184448,24.375233054161072,11.44513413310051
61,608625953000,1684324024,"19494 days, 11:47:04",neutral,74.60029125213623,0.13168801087886095,0.08477033698000014,0.0006990122528804932,5.580733343958855,13.461652398109436,6.140165403485298
62,608626046000,1684324024,"19494 days, 11:47:04",neutral,38.048556447029114,0.11595940450206399,0.039568686042912304,0.0038558860978810117,5.586739629507065,36.59272789955139,19.61258202791214
63,608626140000,1684324024,"19494 days, 11:47:04",neutral,74.46852034705634,0.12612878005534053,0.0426428196176133,0.00041637285487484147,3.162818025014636,15.211844120997892,6.987623782441165
64,608626250000,1684324024,"19494 days, 11:47:04",sad,11.239701434356059,0.15707377814941276,0.027104786000872315,0.0033586349855900177,12.990514218241824,74.41849556079481,1.1637542159112821
65,608626343000,1684324025,"19494 days, 11:47:05",sad,18.89285445213318,0.6314994767308235,0.07137267384678125,0.004544985858956352,20.445218682289124,58.97645950317383,0.9780546650290489
66,608626437000,1684324025,"19494 days, 11:47:05",sad,40.18023791077589,0.10242393529998485,0.00921741121432617,0.0030697567147937228,3.911008406997729,40.317808427549416,15.476240572481224
67,608626546000,1684324025,"19494 days, 11:47:05",sad,28.714904189109802,0.035074472543783486,0.0075362506322562695,0.004770282612298615,4.679266735911369,40.8526211977005,25.70582628250122
68,608626640000,1684324025,"19494 days, 11:47:05",neutral,44.53727900981903,0.03567983803804964,0.016847928054630756,0.0034346652682870626,4.973043501377106,31.03119432926178,19.40252184867859
69,608626734000,1684324025,"19494 days, 11:47:05",angry,28.66119913227553,0.011594986390163311,0.001040145678568467,0.0006917053227258294,2.6913080105965146,33.427282180028094,35.20688028376581
70,608626843000,1684324025,"19494 days, 11:47:05",neutral,41.92951571521257,0.07614994991905688,0.01825307371858202,0.0031168225216461733,7.075941239353492,29.342054089430217,21.5549675556998
71,608627015000,1684324025,"19494 days, 11:47:05",neutral,41.92951571521257,0.07614994991905688,0.01825307371858202,0.0031168225216461733,7.075941239353492,29.342054089430217,21.5549675556998
72,608627125000,1684324025,"19494 days, 11:47:05",sad,30.492493510246277,0.00223025544983102,0.00036866078971797833,0.00022613933197135339,3.1153948977589607,37.27705478668213,29.112225770950317
73,608627218000,1684324025,"19494 days, 11:47:05",neutral,41.63717329502106,0.029327889205887914,0.010831598046934232,0.0008323868314619176,9.360209107398987,35.235220193862915,13.726404309272766
74,608627328000,1684324026,"19494 days, 11:47:06",neutral,50.41632647319717,0.033621474352154214,0.0189282661440614,0.0009273054988227284,9.457908933411964,28.039031858559625,12.033251728623899
75,608627421000,1684324026,"19494 days, 11:47:06",neutral,40.358032626871186,0.008659919999511689,0.0009148717435110204,0.000218554104000144,2.0432066745408384,30.942565911122074,26.646411615182355
76,608627515000,1684324026,"19494 days, 11:47:06",neutral,61.33280857410329,0.2936866017134068,0.07646239498892188,0.0027501075597118887,6.718411240767092,17.677603044795628,13.898271155563455
77,608627625000,1684324026,"19494 days, 11:47:06",neutral,61.33280857410329,0.2936866017134068,0.07646239498892188,0.0027501075597118887,6.718411240767092,17.677603044795628,13.898271155563455
78,608627718000,1684324026,"19494 days, 11:47:06",neutral,39.765143394470215,0.014737587480340153,0.005871774919796735,0.0006762204066035338,5.409526824951172,33.878788352012634,20.925258100032806
79,608627812000,1684324026,"19494 days, 11:47:06",neutral,41.74925684928894,0.012424659507814795,0.005105828313389793,0.00044715907279169187,4.753798991441727,32.430726289749146,21.04824036359787
80,608627921000,1684324026,"19494 days, 11:47:06",sad,31.16341531276703,0.023238681023940444,0.003641122384578921,0.006118942837929353,6.721043586730957,47.11715877056122,14.9653822183609
81,608628015000,1684324026,"19494 days, 11:47:06",neutral,45.89529086407532,0.10049665545712048,0.017754281791813608,0.010881315550945335,8.176987388493133,31.617494628728075,14.18109218107555
82,608628109000,1684324026,"19494 days, 11:47:06",neutral,39.03544843196869,0.0045009721361566335,0.0006563953320437577,0.001544282895338256,5.766912549734116,33.700716495513916,21.490219235420227
83,608628218000,1684324026,"19494 days, 11:47:06",neutral,61.170196533203125,0.022706099844072014,0.012599170440807939,0.00054331044339051,8.764789253473282,20.890173316001892,9.138992428779602
84,608628312000,1684324027,"19494 days, 11:47:07",neutral,42.0913482958882,0.014075975307135303,0.0049678942792306035,0.0011479018896615328,7.091336374958537,31.405352437815214,19.391774796949313
85,608628421000,1684324027,"19494 days, 11:47:07",neutral,77.01143622398376,0.2686238382011652,0.07941947551444173,0.0012196172974654473,5.856787785887718,9.468429535627365,7.314082980155945
86,608628515000,1684324027,"19494 days, 11:47:07",neutral,70.62144104370124,0.05864826729846104,0.01971855644321778,0.0003172639442638773,4.202246916428025,17.6686744492456,7.42895498448342
87,608628625000,1684324027,"19494 days, 11:47:07",neutral,60.38225293159485,0.012709428847301751,0.004310356234782375,0.00010008305935116368,5.102778598666191,25.7709801197052,8.726871758699417
88,608628734000,1684324027,"19494 days, 11:47:07",neutral,52.19442844390869,0.006602386565646157,0.0018486176486476324,5.650342700391775e-05,4.910120740532875,30.70356249809265,12.183383107185364
89,608628828000,1684324027,"19494 days, 11:47:07",neutral,57.073140144348145,0.010486139944987372,0.008206665370380506,0.00025230956453015096,7.559983432292938,25.772196054458618,9.57573875784874
90,608628937000,1684324027,"19494 days, 11:47:07",neutral,78.23918125162348,0.06621421573178879,0.01617564219470862,0.00016115974756436986,3.9666320125303254,12.639582140495522,5.072048446887917
91,608629046000,1684324027,"19494 days, 11:47:07",neutral,49.935337897261256,0.02479875549871507,0.0026775578366836548,0.0002891911608025402,5.219320146400937,31.501888126247415,13.315691847544423
92,608629140000,1684324027,"19494 days, 11:47:07",neutral,59.72248911857605,0.03718723892234266,0.019790377700701356,0.0008241839168476872,7.808128744363785,24.209797382354736,8.201777935028076
93,608629250000,1684324027,"19494 days, 11:47:07",neutral,49.07581806182861,0.013642743579111993,0.0014446133718593046,0.0001832777343224734,7.218567281961441,30.4511159658432,13.239231705665588
94,608629343000,1684324028,"19494 days, 11:47:08",sad,26.491057872772217,0.02292503195349127,0.007206742884591222,0.003064674456254579,5.400032177567482,55.206143856048584,12.869569659233093
95,608629453000,1684324028,"19494 days, 11:47:08",neutral,49.62778989937426,0.02532341157421779,0.00330025283567853,0.0003834424203354821,3.8175108948336964,36.70871118203268,9.81697695648945
96,608629562000,1684324028,"19494 days, 11:47:08",neutral,64.4896924495697,0.045285411761142313,0.005957532994216308,0.001026768768497277,9.287450462579727,21.02297693490982,5.147614702582359
97,608629656000,1684324028,"19494 days, 11:47:08",neutral,56.80003247261435,0.00624839014470944,0.0014796527411281605,0.0001571936041761365,8.465847637158351,24.540202264809878,10.186037145380633
98,608629765000,1684324028,"19494 days, 11:47:08",neutral,73.06534372981265,0.11178122199327087,0.056173738846333164,0.004894780575733712,5.7866897986305,15.157086830486437,5.8180302896463525
99,608629875000,1684324028,"19494 days, 11:47:08",neutral,46.791133667095465,0.025128316980391207,0.01324308674538964,0.002634555180232913,7.880143626911208,35.06062208883499,10.22708890115155
100,608629984000,1684324028,"19494 days, 11:47:08",neutral,40.98670482635498,0.019102204532828182,0.0037555128074018285,0.002038764796452597,9.251906722784042,36.3779753446579,13.358518481254578
101,608630093000,1684324028,"19494 days, 11:47:08",neutral,41.3482080282917,0.017736707445887335,0.011895824755620612,0.006283473318410493,14.807697855508582,31.070547572309067,12.73762878923073
102,608630187000,1684324028,"19494 days, 11:47:08",neutral,41.286104917526245,0.005420799789135344,0.0015112424989638384,0.0012667634109675419,7.0359595119953156,36.10301613807678,15.566721558570862
103,608630296000,1684324029,"19494 days, 11:47:09",neutral,49.80309307575226,0.018157027079723775,0.0041952844185288996,0.001954019899130799,8.676058799028397,30.990681052207947,10.505858808755875
104,608630406000,1684324029,"19494 days, 11:47:09",neutral,48.079183468721325,0.016466019367939306,0.003810571888115445,0.0013498439120000886,10.256691754662008,31.422457864577517,10.220044579511235
105,608630500000,1684324029,"19494 days, 11:47:09",neutral,54.10158038139343,0.020427381969057024,0.0033564730983925983,0.0010159308658330701,9.361054003238678,29.269683361053467,7.242883741855621
106,608630609000,1684324029,"19494 days, 11:47:09",neutral,42.20554530620575,0.01336266432190314,0.002533744373067748,0.001836363662732765,7.993075996637344,40.75257182121277,9.031074494123459
107,608630703000,1684324029,"19494 days, 11:47:09",neutral,53.80232058777336,0.07799664627926924,0.07256084787090707,0.0066717821366563965,10.370758793995309,29.385872446648623,6.283819304932314
108,608630812000,1684324029,"19494 days, 11:47:09",neutral,41.405656933784485,0.0072488735895603895,0.002139614116458688,0.0009272569513996132,11.263421177864075,36.74013018608093,10.580474138259888
109,608630906000,1684324029,"19494 days, 11:47:09",neutral,53.909486532211304,0.054768071277067065,0.01668362383497879,0.014945906877983361,11.870821565389633,28.427135944366455,5.706161260604858
110,608631015000,1684324029,"19494 days, 11:47:09",neutral,54.610639810562134,0.04316685954108834,0.049256248166784644,0.00607604488322977,9.920843690633774,27.80052423477173,7.56949782371521
111,608631109000,1684324029,"19494 days, 11:47:09",sad,11.623504705637973,0.01090748402460383,0.014442849484591156,0.03415684535730453,8.801384794794608,56.345984717964214,23.169621716119153
112,608631218000,1684324029,"19494 days, 11:47:09",neutral,47.54132628440857,0.051701872143894434,0.010700858547352254,0.006763747660443187,5.258177220821381,37.69875168800354,9.432583302259445
113,608631328000,1684324030,"19494 days, 11:47:10",neutral,68.53422522544861,0.6114102900028229,0.08487628074362874,0.012065273040207103,8.329609036445618,17.417968809604645,5.009851232171059
114,608631421000,1684324030,"19494 days, 11:47:10",neutral,59.83131527900696,0.0939377467148006,0.01706098992144689,0.000296055850412813,11.411185562610626,28.031504154205322,0.6146966945379972
115,608631531000,1684324030,"19494 days, 11:47:10",neutral,71.3016152381897,0.8601702749729156,0.01605391298653558,0.011024657578673214,2.884264849126339,16.748030483722687,8.178842812776566
116,608631625000,1684324030,"19494 days, 11:47:10",neutral,69.08321749172002,1.6878973543170268,0.02142518969026927,0.008808726529807787,3.248511240063758,17.289655829709073,8.66048158282261
117,608631734000,1684324030,"19494 days, 11:47:10",neutral,65.74685761295052,3.2864619238927273,0.03676831403872389,0.005682703290261348,6.738454906756271,16.133095757138225,8.052684581599781
118,608631843000,1684324030,"19494 days, 11:47:10",neutral,59.80914831161499,4.053495451807976,0.02428656880510971,0.0025619347070460208,11.030197143554688,16.71321392059326,8.36709812283516
119,608631937000,1684324030,"19494 days, 11:47:10",neutral,54.110318422317505,2.1073373034596443,0.014921027468517423,0.005975145541015081,5.489162355661392,26.437589526176453,11.834696680307388
120,608632046000,1684324030,"19494 days, 11:47:10",neutral,72.51826852342266,3.4625980600597788,0.022141078350545813,0.004653382884563869,6.646487814606688,11.453954255109519,5.891896826994797
121,608632156000,1684324030,"19494 days, 11:47:10",neutral,63.827985525131226,2.0602593198418617,0.014044961426407099,0.005465184585773386,5.721176415681839,19.999931752681732,8.371134102344513
122,608632250000,1684324030,"19494 days, 11:47:10",neutral,62.08781970070718,2.812287751572594,0.020640648792964893,0.005640412900584215,5.501893118136711,21.209099662846306,8.362619332231244
123,608632343000,1684324031,"19494 days, 11:47:11",neutral,62.345911544074006,1.2498235888568865,0.005488563983269213,0.00420901465230051,2.716049503213108,22.712757910818805,10.96576284954105
124,608632453000,1684324031,"19494 days, 11:47:11",neutral,60.008084774017334,1.7133213579654694,0.01142320834333077,0.004715652175946161,7.677920162677765,22.131530940532684,8.45300480723381
125,608632546000,1684324031,"19494 days, 11:47:11",neutral,68.51506233215332,1.617220789194107,0.005790056457044557,0.002444237907184288,0.9324843995273113,19.508780539035797,9.418217837810516
126,608632656000,1684324031,"19494 days, 11:47:11",neutral,76.92514061927795,2.2427337244153023,0.015592700219713151,0.002652065086294897,6.517493724822998,10.5012446641922,3.795144706964493
127,608632765000,1684324031,"19494 days, 11:47:11",neutral,75.54497718811035,5.458689853549004,0.019097326730843633,0.0005829459496453637,1.7957083880901337,10.674384236335754,6.506557762622833
128,608632875000,1684324031,"19494 days, 11:47:11",sad,11.336933821439743,0.3604933386668563,0.027626525843515992,0.0005049668743595248,21.64750248193741,66.16193056106567,0.465010991320014
129,608632968000,1684324031,"19494 days, 11:47:11",sad,9.407923370599747,0.22620579693466425,0.017253913392778486,0.0009458210115553811,31.403976678848267,58.14669728279114,0.7970022037625313
130,608633078000,1684324031,"19494 days, 11:47:11",neutral,57.725321325621444,28.332677086272586,0.08146348602387475,9.341762870968939e-05,1.5257781415250133,8.64542768652109,3.689235009046196
131,608633187000,1684324031,"19494 days, 11:47:11",neutral,75.364750623703,3.426617756485939,0.06972955306991935,0.001443785640731221,4.881115257740021,12.946762144565582,3.3095788210630417
132,608633281000,1684324032,"19494 days, 11:47:12",neutral,61.679279804229736,0.6252377759665251,0.02071591152343899,0.01103319737012498,11.182308197021484,19.440101087093353,7.041321694850922
133,608633390000,1684324032,"19494 days, 11:47:12",neutral,65.86683988571167,1.2857786379754543,0.0753257714677602,0.0003557628133421531,1.3592656701803207,20.490287244319916,10.922146588563919
134,608633484000,1684324032,"19494 days, 11:47:12",neutral,63.50512504577637,0.4003741778433323,0.10156217031180859,0.0018307204300072044,3.1573429703712463,25.432834029197693,7.400933653116226
135,608633593000,1684324032,"19494 days, 11:47:12",neutral,83.44773054122925,0.07868871907703578,0.008898972009774297,0.0017169231796287932,2.4707531556487083,9.518510103225708,4.473701119422913
136,608633703000,1684324032,"19494 days, 11:47:12",neutral,83.44773054122925,0.07868871907703578,0.008898972009774297,0.0017169231796287932,2.4707531556487083,9.518510103225708,4.473701119422913
137,608633812000,1684324032,"19494 days, 11:47:12",neutral,84.36499238014221,0.2966150641441345,0.013601950195152313,0.0006457734798459569,0.8417067117989063,9.608151763677597,4.874283820390701
138,608633921000,1684324032,"19494 days, 11:47:12",neutral,88.75477910041809,0.1226133550517261,0.004355756027507596,0.0004622798314812826,1.5038678422570229,7.489950209856033,2.123977243900299
139,608634031000,1684324032,"19494 days, 11:47:12",neutral,89.03573090051,0.5657976830481102,0.008561852665579479,0.0006255654543538708,1.6505246103122597,6.455280271487252,2.283477733044489
140,608634125000,1684324032,"19494 days, 11:47:12",neutral,79.66978549957275,0.16234811628237367,0.0022207099391380325,0.0015228490156005137,1.2119203805923462,12.82854825258255,6.123654916882515
141,608634234000,1684324032,"19494 days, 11:47:12",neutral,80.02752661705017,0.8925681002438068,0.004758955037686974,0.00523106318723876,0.7771415635943413,14.146837592124939,4.145938158035278
142,608634343000,1684324033,"19494 days, 11:47:13",neutral,90.20890593528748,0.3592148423194885,0.00033766079923225334,0.00022477597667602822,0.20523483399301767,7.464520633220673,1.7615599557757378
143,608634453000,1684324033,"19494 days, 11:47:13",neutral,53.51361632347107,0.4268780816346407,0.0011212484423595015,0.054533727234229445,1.1540722101926804,35.37566661834717,9.474118053913116
144,608634562000,1684324033,"19494 days, 11:47:13",neutral,72.96335697174072,0.22439139429479837,0.0012791118024324533,0.006128622044343501,1.0208167135715485,21.51537835597992,4.268651083111763
145,608634671000,1684324033,"19494 days, 11:47:13",neutral,45.83888649940491,0.12807849561795592,0.00035618468245957047,0.033085347968153656,0.31142791267484426,42.41580665111542,11.272356659173965
146,608634781000,1684324033,"19494 days, 11:47:13",neutral,68.15398335456848,0.11199071304872632,0.0076866614108439535,0.002030116957030259,1.8898479640483856,22.6749449968338,7.159522175788879
147,608634890000,1684324033,"19494 days, 11:47:13",neutral,78.50778698921204,0.3004286205396056,0.006419465353246778,0.0008767305189394392,1.1260380037128925,14.895756542682648,5.162700265645981
148,608635000000,1684324033,"19494 days, 11:47:13",neutral,44.59222853183746,0.4225201904773712,0.005963804869679734,0.035445974208414555,2.0613351836800575,32.464876770973206,20.417623221874237
149,608635109000,1684324033,"19494 days, 11:47:13",neutral,43.38741600513458,0.10231244377791882,0.008779615018283948,0.023432588204741478,2.9950443655252457,35.76532304286957,17.717696726322174
150,608635218000,1684324033,"19494 days, 11:47:13",sad,25.112858414649963,0.3318606177344918,0.0009725678864924703,0.021295927581377327,0.4259831737726927,53.88230085372925,20.22472769021988
151,608635328000,1684324034,"19494 days, 11:47:14",sad,23.305530846118927,0.3340898547321558,0.0025106837711064145,0.19968163687735796,0.7421847432851791,46.552759408950806,28.863245248794556
152,608635546000,1684324034,"19494 days, 11:47:14",sad,10.944293439388275,0.23154967930167913,0.0010548030331847258,0.11663330951705575,0.360493129119277,65.87328910827637,22.47268557548523
153,608635687000,1684324034,"19494 days, 11:47:14",sad,38.331395387649536,0.3776667406782508,0.0006667876277788309,0.02628739457577467,0.30348924919962883,38.782286643981934,22.178205847740173
154,608635796000,1684324034,"19494 days, 11:47:14",neutral,71.05215787887573,0.34093603026121855,0.0030361323297256604,0.013568050053436309,1.5170405618846416,19.055208563804626,8.018049597740173
